Michelle,Lloyd,9466486250,1955-01-13,444,1200
Sue,Saunders,5299254045,1965-08-31,444,1200
Rusty,Gill,3693959674,1959-03-06,444,1200
Tia,Yates,4142192743,1964-09-02,444,1200
Sam,Thomas,0355110545,1975-07-02,445,1250
Krista,Lancaster,0476977548,1972-10-10,445,1250
Emily,Hurley,0618171274,1976-04-15,445,1250
Dan,Durham,6781243414,1979-01-17,445,1250
Stephanie,Matthews,2489348608,1970-09-08,445,1250
Joann,Yang,2239120056,1979-08-23,445,1250
Logan,Mullen,7975667285,1978-08-14,445,1250
Katrina,Holt,3687582523,1974-03-02,445,1250
Miranda,Wade,8248883731,1970-03-10,445,1250
Johnny,Watkins,0967880906,1979-03-19,445,1250
Brittany,Dean,3583218570,1970-02-03,445,1250
Lawrence,Chambers,8211625652,1980-07-03,446,1300
Jimmy,David,3955451614,1962-01-05,446,1300
Chris,Alexander,7747444564,1962-07-25,446,1300
Jared,McMillan,4700463533,1958-02-11,446,1300
Catherine,Lewis,9232494236,1978-08-08,446,1300
Wyatt,Spears,5732391038,1976-12-05,446,1300
Mariah,Ballard,4138321135,1959-09-16,446,1300
Sierra,Bailey,2949706725,1979-11-16,446,1300
Casey,Leach,9985271039,1974-08-26,446,1300
Leroy,Barnes,5205851480,1970-06-02,447,1400
Gage,Owen,8464487255,1972-01-11,447,1400
Chelsea,McFarland,8346574878,1962-12-14,447,1400
Anthony,Dodson,5213646309,1981-01-01,447,1400
Chastity,Hunter,2317173349,1974-12-26,447,1400
Jake,Gonzalez,5373920232,1973-09-29,447,1400
Tristan,Roberts,9719922687,1956-12-19,447,1400
Sandra,Bernard,1532850804,1960-12-27,447,1400
Lawrence,McNeil,4896760660,1958-04-15,447,1400
Michelle,Whitley,2911889069,1970-11-16,447,1400
Paige,Bolton,3109709132,1968-10-23,447,1400
Vernon,Burt,9721926205,1969-07-02,447,1400
Clayton,McDowell,6094397523,1976-11-03,447,1400
Brent,McFadden,0345603886,1980-12-14,447,1400
Harley,Webb,8933083517,1970-10-02,447,1400
Charles,Giles,7416178777,1984-10-31,447,1400
Shanna,Dunlap,4058752692,1981-07-25,448,1350
Jenna,Everett,9342046627,1962-07-24,448,1350
Francis,Cain,9833110337,1982-08-04,448,1350
Eva,Gibbs,9069427902,1965-05-19,448,1350
Wanda,Randall,5700074582,1981-05-28,448,1350
Sean,Olson,9137180486,1978-09-24,448,1350
Connie,Hoffman,9077364669,1981-11-09,448,1350
Clarence,Mendez,8807217226,1959-10-08,448,1350
Russ,Kennedy,1139486034,1963-09-11,448,1350
Laura,Buckner,9993631534,1959-09-25,448,1350
Harley,Durham,8485976153,1977-09-25,448,1350
Alexis,O'neal,9492607177,1969-12-15,448,1350
Walter,Huffman,4098401924,1970-09-20,448,1350
Jason,Perkins,7216707869,1971-10-28,449,1400
Harry,Woodward,6290997795,1955-01-05,449,1400
Justin,Page,3519492435,1958-10-23,449,1400
Marion,Pratt,2228234962,1978-07-28,449,1400
Morgan,Lucas,3360235621,1964-11-25,449,1400
Sher,Valenzuela,5564956640,1979-09-03,449,1400
Abigail,House,5954719807,1958-04-22,449,1400
Kendra,Dean,7915557779,1980-04-09,449,1400
Janice,Puckett,5413222864,1980-03-17,449,1400
Erin,Rasmussen,9138036215,1973-01-06,449,1400
Bobbie,Morse,9773625800,1959-04-23,449,1400
Billie,Hyde,1191313507,1973-05-03,449,1400
Katie,Cain,6583335121,1980-07-23,449,1400
John,Harris,8111281718,1979-04-18,449,1400
Pat,Hale,3994342819,1955-12-26,449,1400
Jonathon,Lynch,7812103792,1981-01-19,450,1300
Kristin,Bartlett,6645565153,1963-06-22,450,1300
Terry,McClain,1910708405,1979-03-19,450,1300
Johnathan,Stephens,8814701408,1978-05-13,450,1300
Candy,Banks,6008788831,1980-06-07,451,1250
Tammy,Shaw,1955415827,1981-06-02,451,1250
Wayne,Gregory,0898089043,1966-01-25,451,1250
Rex,Knowles,9659029437,1957-08-08,451,1250
Mandy,Fuentes,3635459609,1978-08-12,451,1250
Donald,Wyatt,7449674897,1975-08-05,451,1250
Everett,Gonzales,7587740966,1961-08-26,451,1250
Katie,Adams,1330488617,1974-09-09,451,1250
Ronald,James,6757763029,1960-04-25,451,1250
Daniel,Burnett,0502078144,1964-07-21,451,1250
Andrew,Moreno,3722917646,1970-10-16,451,1250
Summer,Houston,6307359731,1977-02-19,452,1150
Tabatha,Ryan,2178492905,1979-08-22,452,1150
Christian,Cleveland,1008037551,1960-09-23,452,1150
Russ,Roberts,0755531645,1977-05-17,453,1350
Ray,Howell,8063785133,1981-02-24,453,1350
Laura,Cobb,6005008514,1960-10-25,453,1350
Cory,Gilbert,0514562612,1965-03-13,453,1350
Earl,Dean,2202733319,1960-05-23,453,1350
Dan,Wright,8652552549,1955-08-09,454,1450
Matthew,Mathews,1245954208,1967-10-26,454,1450
Shanda,Thornton,6833694311,1973-09-05,454,1450
Rose,Colon,6514080317,1969-09-08,454,1450
Anita,Howe,4983942194,1965-12-30,454,1450
Rose,Santos,9321684603,1972-12-02,454,1450
Charlene,Kinney,0428081430,1976-10-03,454,1450
Roberta,Kirkland,1598494930,1973-11-17,454,1450
Hunter,Barry,2314756303,1975-12-18,455,1350
Alissa,Cash,4606218970,1969-09-21,455,1350
Maria,Bright,6375532864,1955-08-26,456,1200
Wanda,Mullen,0088484302,1973-08-27,456,1200
Jeff,Holt,6865793110,1967-08-10,456,1200
Michelle,Wade,5616062045,1961-09-12,456,1200
Todd,O'neal,4792738604,1971-08-16,456,1200
Kristy,Clements,0486300635,1960-12-08,456,1200
Samantha,Whitley,3529829365,1973-08-11,456,1200
Rex,Barnes,4684913855,1975-11-28,456,1200
Jesse,Harvey,2849149536,1976-05-01,456,1200
Jade,Taylor,9012243829,1956-12-28,456,1200
Brian,Valenzuela,6421351276,1978-07-28,456,1200
Vickie,Reynolds,6847188336,1962-03-02,456,1200
Hope,Richardson,3142738506,1965-12-28,457,1400
Harry,Cain,2147628320,1956-03-02,457,1400
Angel,McNeil,6579919089,1972-12-27,457,1400
Shawna,Guerrero,1763233831,1980-10-17,457,1400
Wanda,Raymond,7314367905,1970-06-23,457,1400
Samuel,Mejia,6443225461,1962-07-27,457,1400
Patricia,Leon,1569692667,1959-05-23,457,1400
Daniel,Hendrix,3601403440,1982-05-31,457,1400
Ryan,Lowery,7272367579,1983-12-13,457,1400
Dakota,Carroll,0571297766,1966-01-05,458,1250
Brandi,Forbes,7685065632,1966-03-23,458,1250
Ronda,Tyson,2083878856,1968-05-31,458,1250
Tammy,O'neill,4534882689,1979-11-08,458,1250
Melanie,Marks,3097679566,1974-05-06,458,1250
Zachary,French,9224566058,1970-01-26,458,1250
Brenda,Bentley,6753807252,1958-06-24,458,1250
Melody,Puckett,5728720319,1983-08-17,458,1250
Antonio,Rocha,3198195859,1976-07-16,458,1250
Loretta,Knox,9102965689,1965-07-09,458,1250
Loretta,Bass,7388948827,1967-12-17,458,1250
Ken,Wood,0423702107,1978-10-31,458,1250
Kenny,Mercer,5245574168,1965-02-17,458,1250
Cheryl,Snyder,8067545421,1976-10-26,459,1300
Dan,Kirkland,6661032378,1957-06-22,459,1300
Tammy,Mathews,3402291187,1970-06-04,459,1300
Jessica,Fletcher,4827715420,1967-04-21,459,1300
Betty,Petty,4062804926,1977-07-05,459,1300
Alex,Robinson,0098473025,1963-04-17,459,1300
Jasmine,Floyd,0749214467,1966-06-18,459,1300
Dean,Turner,0585057003,1970-09-13,459,1300
Courtney,McClure,5916472932,1981-03-02,459,1300
Robbie,Workman,6494644349,1974-03-30,459,1300
Joel,Brennan,0017194613,1968-04-18,459,1300
Samantha,Conley,8296345413,1974-07-01,459,1300
Ashley,Dyer,2173227769,1967-07-28,460,1250
Cheyenne,Ball,6102845158,1984-01-02,460,1250
Thelma,Dotson,8118573792,1956-02-03,460,1250
Madison,Solis,6859352078,1960-12-28,460,1250
Dorothy,Roach,4151076003,1984-05-13,461,1200
Thelma,Hardy,0395480648,1970-06-16,461,1200
Gabriel,Woodward,4893939150,1960-04-23,461,1200
Dorothy,Chang,2528695515,1969-05-12,461,1200
Chase,Ford,3907101751,1958-09-29,461,1200
Duane,Wallace,6558134806,1968-09-24,462,1150
George,Sullivan,0581692771,1963-11-06,462,1150
Kelly,Wells,0800462879,1975-06-04,462,1150
Brandy,Vazquez,3585346329,1981-08-01,462,1150
Charlotte,Bradley,6255346625,1962-03-08,462,1150
Christy,Brooks,9709219257,1963-11-10,463,1250
Christoph,Webster,0707127572,1975-02-24,463,1250
Joshua,Sweet,1132277306,1962-09-01,463,1250
Allen,Rocha,5235414665,1967-02-01,463,1250
Ed,Lancaster,9521529589,1960-09-27,463,1250
Kimberly,Kline,0068691480,1979-09-27,464,1400
Marie,Key,2895029839,1961-09-18,464,1400
Norman,Fleming,0520806074,1967-07-09,464,1400
Evelyn,Stafford,1343750148,1976-05-04,464,1400
Mark,Trevino,2595550321,1969-10-01,465,1300
Wyatt,David,8031968069,1966-10-06,465,1300
Pamela,Malone,1875839480,1972-08-06,465,1300
Summer,Goff,6980769960,1960-04-02,465,1300
Janet,Kirk,8014788589,1983-08-05,465,1300
Rick,Horn,4694459115,1976-10-08,465,1300
Abby,Livingston,4320480541,1959-06-18,465,1300
Ginger,Henry,6746089181,1956-01-23,465,1300
Tracie,Wallace,1727262458,1969-04-08,465,1300
Lisa,Butler,7841649271,1960-02-21,465,1300
Vivian,Kirby,5689642362,1958-03-21,465,1300
Matthew,Randolph,8665941722,1959-03-03,465,1300
Leah,Bender,1650349651,1984-09-14,465,1300
Kristy,Greene,7821994351,1972-09-21,465,1300
Katelyn,Hart,5119216923,1974-08-22,466,1400
Austin,Crawford,4886619695,1963-05-12,466,1400
Ann,Byrd,2453174893,1980-10-24,466,1400
Christian,Fernandez,7639802813,1964-06-07,466,1400
Jack,Reese,3181474371,1968-04-17,466,1400
Cody,Moran,1034011202,1978-02-06,466,1400
Brett,Hunter,1933897474,1964-09-25,466,1400
Abby,Witt,0100592167,1977-03-29,466,1400
Clayton,Woodard,4605720358,1979-08-15,466,1400
Lois,Byers,3303332805,1980-01-28,466,1400
Louis,Ramirez,2473635648,1963-12-02,466,1400
Cody,Beard,5058230975,1961-04-24,466,1400
Ed,Salas,4846384910,1977-10-06,466,1400
Norman,Roy,9623684726,1983-02-17,466,1400
Johnathan,Cooper,4340912310,1965-01-01,466,1400
Shawna,Chambers,8936462301,1984-03-28,466,1400
Katrina,Daniels,8334909532,1980-01-27,467,1200
Alan,White,9333232559,1980-05-17,467,1200
Doris,Gardner,7286338153,1958-09-10,467,1200
Harold,Bolton,4699483701,1980-09-01,467,1200
Louis,Norton,7996421294,1982-11-23,467,1200
Joey,McDonald,0819187403,1983-03-08,467,1200
Steven,Cash,3522861170,1979-12-30,467,1200
Lewis,Hill,5168070821,1958-10-27,468,1300
Bonnie,Bush,9033372027,1957-05-11,468,1300
Bonnie,Rodriquez,6088124924,1965-10-02,468,1300
Aaron,Stewart,6320826288,1959-06-26,468,1300
Jerry,Newman,0096065031,1982-02-06,468,1300
Clifford,Faulkner,5405530440,1958-08-25,468,1300
Charles,Ball,1893387888,1956-09-21,468,1300
Vicky,Bush,1722209011,1963-09-30,469,1100
Bryan,Hendricks,9659479222,1969-10-13,469,1100
Mickey,McCall,3029373737,1973-04-22,469,1100
Cheyenne,Glenn,8611580581,1972-02-19,469,1100
Rodney,Juarez,4197266259,1980-06-05,469,1100
Elaine,Estes,7803136784,1984-07-16,470,1250
Theresa,McGowan,3687032478,1966-02-16,470,1250
Katrina,Lindsay,6276063460,1980-04-22,470,1250
Kris,Powell,3465511105,1958-09-14,470,1250
Stanley,Sawyer,0727491896,1980-09-14,470,1250
Ethan,Evans,9225434165,1961-06-21,470,1250
Max,Ortega,0606934046,1961-09-29,470,1250
Charlie,Macias,0938675453,1980-07-14,470,1250
Rick,Terrell,2483597416,1979-12-16,470,1250
Marsha,Black,5081370879,1958-06-25,470,1250
Catherine,Franco,8759974927,1965-10-08,470,1250
Chuck,Holmes,1078364311,1971-03-10,470,1250
Kay,Glenn,7433395348,1976-06-29,470,1250
Tristan,Bell,3000163738,1970-07-24,470,1250
Alexis,Williams,5791679895,1975-06-26,470,1250
Mickey,Melendez,6747799160,1961-06-08,470,1250
Tamara,Ross,4891915914,1976-11-15,471,1250
Brandi,Carr,9696750140,1977-09-27,471,1250
Bobbie,Estrada,7168062486,1983-12-14,471,1250
Patty,Chen,2703591077,1978-03-29,471,1250
Todd,Flores,4960418924,1963-03-03,471,1250
Samuel,Fischer,5122557472,1961-03-18,471,1250
Sydney,Olson,8614875873,1962-11-07,471,1250
Cassandra,Lloyd,7637788644,1958-12-16,472,1250
Curtis,Schultz,8154691800,1974-02-23,472,1250
Jenny,Rivas,2259194291,1964-04-18,472,1250
Jeffrey,Hill,9553130426,1961-11-11,472,1250
Courtney,Hancock,2312446296,1969-10-16,472,1250
Johnathan,Battle,9927331147,1970-10-08,472,1250
Jill,Prince,8839199074,1958-06-03,473,1300
Tracey,Castaneda,1938044317,1970-11-02,473,1300
Jimmy,McDonald,2141836618,1973-03-05,473,1300
Jerry,Weiss,2144653022,1959-06-26,473,1300
Judy,Potts,9560765946,1955-06-17,473,1300
Marcus,Ellis,9794292725,1961-05-21,473,1300
Rick,Dyer,0745078774,1955-06-03,473,1300
Sam,Franks,4886177941,1968-09-30,473,1300
Grace,Delgado,5721060240,1956-03-01,473,1300
Brian,McBride,7942814437,1958-01-16,473,1300
Pam,Cook,7137793298,1981-09-09,473,1300
Timmy,Watson,4058112198,1970-09-19,473,1300
Vivian,Blanchard,6715921188,1979-09-02,473,1300
Trent,Lloyd,8015625302,1968-01-14,474,1350
Cynthia,Alford,1991942789,1970-01-23,474,1350
Lori,Beach,9551590310,1977-04-22,474,1350
Tasha,Harper,0029397354,1958-08-07,474,1350
James,Burt,4646171222,1970-08-16,475,1350
Ashley,Whitney,1150658298,1979-12-18,475,1350
Alexandra,Franco,4416498861,1977-03-23,475,1350
Troy,Drake,1613688366,1971-04-14,475,1350
Sheila,Newman,7007474041,1974-10-04,475,1350
Rachael,Hunter,3777713957,1970-06-02,476,1200
Tommy,Stone,9520746965,1956-06-02,476,1200
Tracy,Phillips,7449658433,1955-11-15,476,1200
Noah,Cortez,0351377640,1973-10-07,476,1200
Vivian,O'neal,1723138163,1977-05-07,476,1200
Stacy,Leach,4222418817,1969-06-20,476,1200
Clayton,Ellis,9563718347,1977-09-27,476,1200
Dustin,Daniel,3296444109,1958-09-07,476,1200
Matt,Albert,8461131423,1960-03-09,477,1150
Joann,Boyer,5201644574,1961-06-13,477,1150
Kathryn,Santiago,1750985210,1960-10-20,477,1150
Andy,Pacheco,3306434968,1961-07-05,478,1200
Marvin,Camacho,1875174635,1982-09-02,478,1200
Charlotte,Mayo,4588922507,1961-05-05,478,1200
Christopher,Buckner,7866480938,1966-05-15,478,1200
Arthur,Austin,0754686897,1960-02-24,478,1200
Bethany,Trujillo,0681193862,1956-05-04,478,1200
Joshua,Browning,7686849158,1956-10-12,478,1200
Jennifer,Graves,6544236999,1973-11-22,478,1200
Olivia,Rivers,4101065586,1979-05-04,478,1200
Cassandra,McIntyre,9544957590,1983-02-04,478,1200
Glenn,Bond,2905251287,1981-07-06,478,1200
Chasity,Brown,9991296700,1982-04-27,478,1200
Andrew,McIntyre,4332848132,1956-11-03,479,1250
Rocky,Barrera,3611109810,1955-05-27,479,1250
Isaac,Barlow,4012102229,1964-03-22,479,1250
Angel,Osborn,0962146100,1978-09-17,479,1250
Jean,Roach,9312933000,1973-01-16,479,1250
Clint,Simmons,2715424779,1970-01-03,479,1250
Victor,Perkins,1559403402,1980-09-04,479,1250
Tamara,Osborn,6648068474,1976-05-25,480,1250
Randy,Landry,2247467878,1963-05-01,480,1250
Charlie,Ray,1687150689,1962-04-07,480,1250
Kayla,Gaines,3128637991,1983-04-22,480,1250
Bradley,Carey,7520655184,1978-08-03,480,1250
Brady,Jarvis,1957805005,1959-09-29,481,1250
Skyler,Christensen,1564531329,1958-09-22,482,1150
Everett,McIntosh,1254244785,1960-03-25,482,1150
April,Hewitt,9106174774,1978-05-24,482,1150
Victor,Owens,1402499207,1978-07-16,482,1150
Melissa,Bradshaw,4416284468,1981-04-17,482,1150
Tia,Skinner,4805150885,1972-02-06,482,1150
Brady,Hahn,2141090933,1967-09-29,483,1300
Courtney,McLaughlin,7239879530,1964-09-28,483,1300
Jamie,Hale,0961509956,1976-01-20,483,1300
Valerie,Wallace,1584507288,1961-09-07,483,1300
Lloyd,Pollard,6640373183,1978-09-11,483,1300
Anthony,Holden,5242081856,1957-04-09,483,1300
Heather,Vang,0224366598,1955-05-13,483,1300
Dustin,Zamora,1378002529,1977-01-17,483,1300
Alexis,Hopkins,9675859115,1981-02-06,483,1300
Barbara,Spencer,0644648412,1974-11-15,483,1300
Don,Vinson,3919078298,1979-07-19,483,1300
Timmy,Tillman,5322056924,1958-02-20,483,1300
Marvin,Harrington,8557795264,1982-01-26,483,1300
Glenn,Delaney,1034360497,1959-02-26,483,1300
Richard,Mendoza,4529536043,1983-05-21,483,1300
Willie,McClure,0066326962,1967-10-11,483,1300
Mitchell,Small,6951780498,1956-10-18,484,1400
Jan,Hyde,2361079584,1974-02-09,484,1400
Sabrina,Dixon,2438721318,1957-03-20,484,1400
Jonathon,Stafford,3913918469,1969-11-16,484,1400
Bruce,England,7476452582,1955-04-21,484,1400
Samuel,Mathis,7663181439,1957-01-14,485,1400
Trent,Leon,7874717501,1975-06-14,485,1400
Joann,Dean,8802069262,1979-04-13,485,1400
Victoria,Potts,9404230916,1973-12-13,485,1400
Harry,Watson,1352420505,1976-07-20,485,1400
Katelyn,Frazier,7080062615,1973-04-25,485,1400
Rita,Woodward,5227997865,1963-05-01,485,1400
Mother,Richards,0923693154,1979-09-05,485,1400
Angela,Abbott,7184537388,1980-07-09,485,1400
Randy,Wallace,1084616792,1983-09-27,485,1400
Martin,Cummings,8379680317,1968-12-30,485,1400
Christina,Tillman,2481651166,1964-05-31,485,1400
Jay,McKenzie,4381406792,1958-05-16,485,1400
Andrew,Blankenship,8507549717,1967-03-06,486,1250
Tammy,Nichols,5432680969,1979-06-21,486,1250
Tonya,Lynch,3862558345,1971-10-28,486,1250
Anita,Gates,6655498926,1966-10-16,486,1250
Jerry,Porter,5519304291,1965-03-20,486,1250
Ronda,Hayden,9786677586,1963-09-25,487,1250
Victor,Henderson,0092378376,1958-03-02,488,1250
Christoph,Thomas,2098633527,1955-01-24,488,1250
Rose,Bright,0530977558,1957-06-17,488,1250
Shelly,Shepherd,8862728474,1975-03-15,489,1250
Sandra,Herrera,5240844462,1968-10-15,489,1250
Blake,Jensen,8712097961,1969-08-06,489,1250
Grace,Ayers,4364364646,1955-02-12,489,1250
Susan,Blake,1595983547,1963-09-02,489,1250
Catherine,Olsen,8500974553,1968-12-10,489,1250
Beth,Hester,2992704193,1965-12-07,489,1250
Brandon,Stuart,2681698297,1969-06-27,489,1250
Sarah,Henderson,7453929530,1964-01-29,489,1250
Patricia,McClain,2181966818,1969-12-17,489,1250
Rodney,Frazier,8672225102,1981-10-01,489,1250
Paul,Booker,3930979299,1981-03-03,489,1250
Joe,Petersen,6684887596,1962-01-18,489,1250
Alissa,Ferguson,8765434553,1979-06-27,489,1250
Gary,Tyler,0233295897,1969-12-05,489,1250
Brooke,Dale,4987413801,1958-09-01,489,1250
Roxanne,McMahon,3467186123,1956-09-05,490,1250
Nina,Henson,4684672588,1971-04-06,490,1250
Peggy,Finch,4081704546,1979-07-31,491,1300
Johnny,Ellison,7855833943,1979-09-05,491,1300
Bobbie,McCarthy,8521672432,1966-06-19,491,1300
Marilyn,Bright,6777218824,1975-06-24,492,1300
Anthony,Mejia,4631668102,1958-04-17,492,1300
Lori,Harmon,7927957637,1984-03-07,492,1300
Veronica,Lyons,6425010024,1967-11-08,492,1300
Vernon,Young,6376420399,1967-03-26,492,1300
Kathleen,Hunt,6734847161,1979-07-20,492,1300
Anna,Goodman,9551765719,1960-09-14,492,1300
Ginger,Blair,5496743299,1980-06-10,492,1300
Angela,Weber,7785965658,1973-06-24,493,1300
Christine,Bullock,2030055650,1958-01-07,493,1300
Nancy,Chaney,2019848516,1975-03-03,493,1300
Craig,Jimenez,6716849125,1979-02-21,493,1300
Mariah,Spears,6829767655,1973-05-26,493,1300
Bobby,Coleman,1551802890,1974-06-05,493,1300
Darrell,Livingston,5751774227,1979-08-19,493,1300
Dennis,Schwartz,1822399914,1962-07-31,493,1300
Francis,Conway,7520562091,1971-07-28,493,1300
Charles,McConnell,6369628644,1964-03-15,493,1300
Ethan,Hays,4037210303,1960-09-08,493,1300
Brandon,Shaw,3833233175,1966-12-06,493,1300
Trevor,Craig,2620271585,1958-11-11,494,1300
Sharon,Guthrie,1114677445,1976-07-26,495,1300
Sherri,Mills,9748450190,1964-12-15,495,1300
Keith,Arnold,7598688174,1964-07-25,495,1300
Beth,Frost,6567906863,1958-09-01,495,1300
Norman,Rasmussen,0970915153,1955-03-13,495,1300
Cheyenne,Vang,2911903314,1982-03-13,495,1300
Drew,Best,4441318035,1965-04-24,495,1300
Ricky,Ramirez,3982653465,1978-11-12,495,1300
Donnie,Avery,8067857877,1959-12-07,495,1300
Debra,Mann,5262828423,1978-03-07,495,1300
Joshua,Hubbard,0944304060,1957-07-23,495,1300
Brittany,Ballard,9066943227,1971-09-29,495,1300
Angela,McCullough,2902925707,1966-04-11,495,1300
Sandy,Dawson,7430537565,1961-11-03,495,1300
Janet,Simpson,7056111125,1984-04-11,495,1300
Vickie,Norman,2270403446,1973-05-12,495,1300
Russ,Robertson,6157256221,1984-04-03,495,1300
Isaac,Underwood,8545351310,1967-02-10,495,1300
Doug,McClure,4243882180,1967-06-22,495,1300
Joyce,Cote,5054975867,1968-10-17,496,1250
Richard,Woodard,7681347829,1959-04-03,496,1250
Tristan,Hall,5824106324,1982-10-07,496,1250
Andrew,Montgomery,7763795239,1963-10-10,496,1250
Charlotte,York,3242547917,1958-07-12,496,1250
Debra,McDonald,3853344742,1979-11-16,497,1200
Rhonda,Morton,4895323416,1972-01-03,497,1200
Mickey,Sargent,6382583254,1966-09-23,497,1200
Jared,Logan,9161128058,1958-08-10,497,1200
Brenda,Hays,7196102916,1980-04-16,498,1200
Jack,Savage,7966599988,1958-03-16,498,1200
Carla,Osborn,7498034096,1982-02-26,498,1200
Joyce,Yang,2478076113,1966-01-28,498,1200
Mitchell,Pitts,4909309720,1962-08-20,498,1200
Clifford,McKinney,9167322599,1973-04-22,499,1300
Howard,Preston,9076900043,1970-12-03,499,1300
Joel,Chase,3498684920,1969-10-29,499,1300
Max,Lynch,3737169043,1979-04-21,499,1300
Vicky,Frederick,1339696229,1971-08-30,499,1300
Kimberly,Long,5712811524,1971-09-26,499,1300
Rachel,Terry,7762778227,1968-02-09,499,1300
Margaret,Velez,3182698237,1965-01-30,499,1300
Phillip,Simon,1990030695,1955-12-20,499,1300
Rod,Maldonado,3144453173,1980-07-24,499,1300
Vicky,Vincent,6901969387,1974-03-25,499,1300
Krista,Roth,7912644517,1958-11-29,499,1300
Dusty,Thomas,5062571410,1957-06-13,499,1300
Chad,Salinas,0630983653,1982-03-13,499,1300
Juanita,Dillard,2363886540,1982-02-27,499,1300
Robin,Sanders,4231893742,1971-06-22,499,1300
Kimberly,Burgess,5773813196,1957-08-16,500,1300
Noah,Tran,6930818938,1981-05-16,500,1300
Derek,Dodson,6529553439,1957-08-01,500,1300
Kelsey,Melendez,2808724637,1971-09-22,500,1300
Deanna,Jordan,2164755615,1977-12-11,500,1300
Charlotte,Hodge,2437235519,1977-03-11,500,1300
Melinda,Kim,8474399694,1962-02-16,500,1300
Hope,Salazar,9587789845,1982-04-06,500,1300
Juanita,Ortega,9824222241,1961-05-05,500,1300
Alex,Gamble,7283084038,1965-10-09,500,1300
Lisa,Cooper,5310172636,1970-04-03,500,1300
Victor,Hays,3094321757,1977-06-04,500,1300
Lewis,Bryant,2560548119,1969-11-25,500,1300
Bryan,Wynn,2898353006,1955-08-28,501,1350
Pamela,Pace,4684633421,1955-08-24,501,1350
Brandy,Barlow,6450954465,1957-11-24,501,1350
Doug,Leach,4202298784,1984-11-14,501,1350
Rex,Hines,9024246605,1980-11-03,501,1350
Danielle,McClain,8408101644,1980-11-15,501,1350
Kristen,Mann,1135643434,1970-01-24,501,1350
Virginia,Brooks,6719389768,1972-03-28,501,1350
Tina,Justice,5723752092,1961-05-23,501,1350
Ann,Franks,6971093128,1962-09-18,501,1350
Audrey,Hampton,8829191242,1979-12-20,501,1350
Christopher,Frost,5900074151,1983-12-03,501,1350
Joyce,Gross,8564624451,1981-01-04,501,1350
Ray,Munoz,8891821526,1969-02-09,501,1350
Cindy,Perry,0755751461,1956-07-28,501,1350
Patrick,Kelley,6121585645,1983-11-03,501,1350
Sandra,Dominguez,2972539358,1959-09-12,501,1350
Amy,Knowles,2164825990,1972-07-30,501,1350
Bradley,McClure,2001094647,1983-08-16,502,1200
Troy,Dawson,4366731749,1955-11-18,502,1200
Clarence,Ochoa,0429648967,1979-01-04,502,1200
Richard,Jennings,3201437758,1959-05-17,502,1200
Gail,Carter,3373603005,1975-12-19,503,1100
Rod,Rosa,8127169995,1960-04-25,503,1100
Shirley,Patel,6965785614,1960-01-02,503,1100
Morgan,Farmer,9292657675,1961-04-24,503,1100
Courtney,Bryan,7986279059,1978-03-26,503,1100
Candy,Sharpe,4165928543,1974-09-09,504,1300
Angel,Horn,0236238690,1960-06-10,504,1300
Gail,White,5357520483,1979-09-16,504,1300
Stacey,Castro,4422447256,1980-10-20,504,1300
Brian,Terry,5537932209,1976-01-17,504,1300
Alex,Booker,0260848836,1981-09-12,504,1300
Margaret,Perkins,4529278660,1965-02-28,504,1300
Debbie,Campos,3890715288,1971-05-04,504,1300
Glen,Clark,1188437982,1957-01-08,504,1300
Sherry,Chaney,3793251290,1962-05-06,504,1300
Faith,Holmes,8953995110,1963-02-24,504,1300
Clara,Baldwin,6276610674,1970-01-18,504,1300
Jeffrey,Love,4801662320,1982-01-02,505,1150
Victor,Riley,0555716499,1975-11-28,505,1150
Tracy,Davenport,0055283417,1983-08-08,505,1150
Shanna,Park,7789540138,1980-04-07,505,1150
Faith,Bird,8259027851,1958-03-18,506,1200
Lindsay,Rowe,3506048804,1956-10-26,506,1200
Ginger,Curtis,0933450533,1972-03-22,506,1200
Mike,Zimmerman,3481278428,1970-12-22,506,1200
Heather,Bradford,9607987778,1963-11-28,506,1200
Carol,Jacobs,2487567573,1964-05-08,506,1200
Lacey,Bartlett,6904040975,1956-04-27,506,1200
Clayton,Solomon,8377802951,1972-04-14,506,1200
Sherry,Ellis,6689469888,1962-10-17,506,1200
Connie,Bush,7187017659,1979-04-04,506,1200
Christine,Nash,8529173517,1969-06-11,506,1200
Harold,Warner,9389388978,1966-12-03,507,1300
Alexis,Zimmerman,9549538104,1970-10-21,507,1300
Max,Johnston,2361307172,1981-12-09,507,1300
Vickie,Wiley,6595893623,1963-05-21,508,1450
Renee,Kaufman,1642630098,1961-06-20,508,1450
Phyllis,Rhodes,0371293515,1973-11-26,508,1450
Vivian,Buchanan,1139674854,1961-04-08,509,1300
Duane,Pickett,4078194358,1961-03-29,509,1300
Sam,Roberson,1604397011,1955-01-10,509,1300
Connie,Hampton,8645142282,1968-05-13,509,1300
Dusty,Bennett,2080757672,1967-12-11,509,1300
Tom,Kinney,2117570512,1978-04-23,509,1300
Katie,Hoover,7708264958,1955-08-24,509,1300
Beverly,Petty,4412224474,1969-06-12,509,1300
Dominic,McCarthy,5342484934,1969-11-11,509,1300
Marcus,Burton,7103103464,1978-03-17,509,1300
Gage,Bennett,8548033057,1974-02-20,509,1300
Myron,Mejia,0109234340,1958-06-29,510,1500
